texto;classe
“Cristiano, Ronaldo, dos Santos Aveiro” ;positivo
@thathaav Pré para o meu aniversário , Gritar Neymar eu te amo ! Faz um gol em minha homenagem;positivo
Cristiano Ronaldo alcança mais uma marca histórica  ;positivo
achei a boa pra copa, oh fé ;positivo
Neymar de bicicleta. ;positivo
quando foi que o Neymar ficou bonitinho gente que eu nao lembro ele apareceu bonito de repente;positivo
GLÓRIA!!!! OBRIGADO COPA!! ♥️ ;positivo
esse Cristiano Ronaldo é um desgraçado mesmo;positivo
Marcelo e Cristiano Ronaldo, sem dúvida nenhuma, são os caras do ano de 2018 neste time ;positivo
caralho neymar e bruna eh um casalzão mermo;positivo
Gostei de um vídeo @YouTube  SELEÇÃO PERFEITA;positivo
Sergio Romero fora da Copa. Sorte chegando pro time de Messi. Armani e Caballero disputam a camisa 1.;positivo
Gostei de um vídeo @YouTube  Unstoppable Cristiano Ronaldo 2018 |HD|;positivo
@andreleitor Essa da seleção tá muito bonitinha 🤗;positivo
Esses tweets antigos do neymar são os melhores 😂;positivo
"No primeiro pacotinho de figurinhas da copa que eu abri veio o Neymar









Mano........";positivo
O Tite falando que zagueiro da seleção brasileira tem que ser escroto foi o conforto q meu coração precisava p essa copa;positivo
"O manto  1 do Palmeiras encontra inspiração no cenário da cidade de São Paulo. 




E fica mais linda na Avenida Paulista! D+ NÉ!!!




#Palmeiras 




#Palmeirasminhavidaévocê




#fordmodels 




#fordmodelsbrasil




#BRASIL




#copadomundo




#worldCup




#saopaulo 




#saopaulo




#AvenidaPaulista 




@Palmeiras ";positivo
"Não dá pra negar viu essa campanha que o Neymar e a Bruna Marquezine fizeram pra C&amp;A ficou muito foda, maravilhosa";positivo
Cada vez q eu assisto o vídeo do Neymar e da Bruna eu começo a pensar que será que um dia eu vou amar algm desse jeito pq mano o amor deles é mt bnt;positivo
Ingressos garantido pras próximas partidas, libertadores e final da copa do brasil sub 20.;positivo
Gostei de um vídeo @YouTube  4 TOTS DA LA LIGA NO FIFA 18 PROFETIZANDO O CRISTIANO RONALDO - PACK OPENING;positivo
Neymar em campo. ⬇️⬇️⬇️ ;positivo
I liked a @YouTube video  Neymar Jr - Novinha Pode Pá ( MC Elvis );positivo
Feliz em ver a Monique tendo uma chance na seleção;positivo
Sonhei que tava casando com o Cristiano Ronaldo não sei como pode isso se já sou casada com Lionel Messi;positivo
@ST1Lig Neymar;positivo
Gostei de um vídeo @YouTube  4 TOTS DA LA LIGA NO FIFA 18 PROFETIZANDO O CRISTIANO RONALDO - PACK OPENING;positivo
Neymar do meio de campo, já sabia ;positivo
"Apesar de ao menos não ter esperado a parada pra copa para sair você foi muito importante e nos fez muito feliz. Máximo respeito professor, boa sorte nesta nova etapa de sua vida! 









#RespeitoÉPraQuemTem 🦅 ";positivo
"Acabei de receber esta figurinha FIFA Fair Play! #PaniniStickerAlbum




";positivo
"A seleção da França tá tão forte que Martial, Coman e Lacazette ficaram de fora! 👌🏽 #WorldCup 




";positivo
"neymar e bruna estão ""juntos"" desde os 17 dela  queria";positivo
No quinto episódio da Batalha dos Reis, você confere mais um pouco da história de @Cristiano Ronaldo! Tá chegando o dia da grande #FinalDaChampions ;positivo
Tô sem palavras p esse vídeo da Bruna e do Neymar;positivo
Gostei de um vídeo do @YouTube  10 Times Cristiano Ronaldo Used His Genius in Football;positivo
vendo esse comercial da bruna marquezine e neymar deu maior vontade de namorar.;positivo
Uma das primeiras baixas de renome da Copa ;positivo
Sem desejar o mal do Romero, mas é uma ótima notícia pra seleção Argentina. Armani vai acabar sendo titular ;positivo
Queria tá assim com o Neymar ou com a Bruna que eu gosto ;positivo
Melhor jogador do mundo ??? — Cristiano Ronaldo ;positivo
A copa nem começou e já está nos trazendo alegria ;positivo
Queria falar que a partir de agora eu e o Neymar somos parças;positivo
#2Toques Cássio, Geromel, Fagner, Paulinho, Coutinho, e Neymar.;positivo
Imagina caralho Cristiano Ronaldo Jr pqp a continuação ;positivo
"Cristiano Ronaldo foi eleito o MELHOR jogador da HISTÓRIA do Manchester United.




Apenas respeitem. ";positivo
O GOL DO ROMERO FOI MAIS BONITO QUE O DO CRISTIANO RONALDO E SE VOCÊ NÃO CONCORDA É CLUBISTA;positivo
"NOTICIAS DA COPA 2018.




BRUNA  ESPANCA NEYMAR JR  E O TIRA DA COPA 2018 KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK ";positivo
Vou curtir tanto de ver a parceria Neymar - Coutinho no Mundial;positivo
Mãe de Cristiano Ronaldo confessa que, quando grávida, pensou em abortar ;positivo
não vejo a hora da copa, gosto tanto!;positivo
Ufa que comprei o fifa 18 antes da copa do mundo;positivo
"Achei o máximo essa campanha da C&amp;A com a Bruna e o Neymar, essa sim foi uma jogada de marketing nível 💯";positivo
A cada vídeo da bruna e do Neymar é um tiro no meu coração;positivo
Seleção do Campeonato Brasileiro 2018!!:  via @YouTube;positivo
"""Cristiano Ronaldo é um dos super craques que você verá na Copa"". Sacanagem né. KKKKKKKKKKKKKKKKKKKKKK";positivo
Deus fez o neymar e bruna marquezine e eu queria beija os dois ;positivo
meu deus vei o neymar é mto feio parabéns pelo que mano parabéns pro Neymar que tem a BRUNA MARQUEZINE ;positivo
"Todo o trabalho, toda ""dor de cabeça"", no fim vale a pena.




Com certeza é uma das coisas mais bonitas que Americana já viu.




Isso é Copa Terceirão ❤️ ";positivo
Sou fã do Messi, mas o momento do Cristiano Ronaldo está melhor. Fica entre ele e o egípcio. Messi vai ter que fazer chover na copa pra ter chances ;positivo
Obrigado copa ;positivo
@alyssonhreis Parabéns Reizinho Jr, td de bom manooo, vamos marcar mais um fifa cm antecedência um dia desses kkkk;positivo
Gooooooooooooal Cristiano Ronaldo 2-0;positivo
Em 2014 o Gabriel Jesus estava a pintar prédios para o mundial e este ano é convocado da seleção do Brasil, merece muito respeito;positivo
2014 foi um ano tao lindo,show ,abraço,copa,meus 15 anos,varias reunioes de fc ,conhecemos seu Amarildo;positivo
28 A melhor pessoa que a vida me deu. Orgulho em ti e nesta amizade que temos construído, és uma rapariga incrível e a ti só te tenho a agradecer por tudo. Sempre juntas, mais que óbvio né ahahahah. Não és o Cristiano Ronaldo, mas p mim és a melhor do mundo ahah. Amo-te muito;positivo
Me ha gustado un vídeo de @YouTube ( - Cristiano Ronaldo Inventou Drible Que o Mundo Jamais Ira Esquecer).;positivo
Incrível como a seleção feminina flui melhor com a Macris em quadra;positivo
Eu não acho o Neymar bonito, mas do lado da Bruna Marquezine ele fica um homão da pora.. pense em uma mulher que sabe valorizar o que tem ao seu redor!;positivo
Neymar de chapa ;positivo
Essa semana eu vi a primeira rua decorada pra copa É ESSE O MOMENTO QUE EU MAIS QUERIA ESSE ANO;positivo
Neymar e Bruna arrasaram na propaganda da cea;positivo
Não tô nem aí pra Copa. Enquanto o Neymala jogar pelo Brasil minha torcida será pra outra seleção.;positivo
"Gostei de um vídeo @YouTube  dia Cristiano Ronaldo e Messi vão se ""aposentar"" 😓




E a normalidade voltará";positivo
"""és a melhor pessoa do mundo, melhor que o Cristiano Ronaldo"" 😂😂";positivo
Gostei de um vídeo @YouTube  TREINO NEYMAR FEZ ALGO FORA DO NORMAL NA FRANÇA !! HD 2018;positivo
"Gostei de um vídeo @YouTube  da seleção ""Hepatite e Neymar""";positivo
🇵🇹⚽️🏃‍♂️ Três internacionais portugueses que vão estar no #WorldCup da Rússia, fazem parte da equipa ideal da @EuropaLeague. Parabéns #RuiPatricio, #GelsonMartins e #BrunoFernandes ✌️✌️✌️ ;positivo
"meu deus q que isso olha essa propaganda da Bruna Marquezine e do Neymar Jesus 









arrepiei toda";positivo
Jornalista do 'El País': “Você sabe quem é seu pai?“ Cristiano Ronaldo Jr: “O melhor do mundo“ ;positivo
tá muito perfeitinho esse vídeo ainda tem neymar no final até salvei;positivo
me ama mesmo cita ai 3 tweet do neymar q eu gosto;positivo
"Os 27 pré convocados da atual campeã do mundo, e favorita, Alemanha.









⚽️🔥🇩🇪




#DieMannschaft #WorldCup #zsmmn ";positivo
@_CartolaFCDicas Sucesso ao treinador que teve como mentor o técnico atual da seleção brasileira! Parabéns e que viva bem nas arábias!;positivo
Cristiano Ronaldo coming as player/manager, confirmed. ;positivo
impressionante como no meio do futebol os brasileiros não aceitam que vc não goste da seleção Brasileira;positivo
"a campanha da c&amp;a com a bruna e o neymar ficou tão sexy que fiquei constrangida vendo";positivo
Neymar de Joelho rs ;positivo
Neymar e Jesus, não? ;positivo
Eu simplesmente amei o comercial que a Bruna e o Neymar fizeram.;positivo
rindo com respeito ;positivo
Gostei de um vídeo @YouTube  Febem - Bola da Copa - ANIMATUNES;positivo
Fernandinho, Willian, Taison e Fred. Aquela “COTA SHAKHTAR” que todos tiravam sarro quando Mano Menezes convocava vai à Copa do Mundo.;positivo
Muito triste pela situação. Romero é incontestavelmente o melhor goleiro reserva do mundo e merece muito provar o mundo do futebol que o jogador não é mais aquele que todos questionavam. A excelente fase do argentino merecia ser coroada com a titularidade da seleção. Uma pena...;positivo
Final da copa da Europa Payet sem dó nem piedade lesiona o nosso melhor jogador Cristiano Ronaldo que por coincidência capitão também ambos saíram a chorar. Mas no final a história para Cristiano acabou melhor. O Karma é fdd crl ;positivo
#brumar eu shippo demais eles dois meu senhor, Neymar e bruna marquezine encaixa perfeitamente na mesma frase;positivo
Gostei de um vídeo @YouTube  KATIA AVEIRO, IRMÃ DE CRISTIANO RONALDO - E25;positivo
"Há 21 anos, o Grêmio conquistava o Tricampeonato da copa do Brasil ao empatar em 2x2 com o Flamengo. 




 A Torcida Flamenguista já gritava ""Ah, eu tô maluco!"", mas aos 39 min. do 2 tempo, Carlos Miguel complementava o cruzamento de Roger. Gol que calava o Maracanã. ";positivo
Neymar no comercial da CeA tá bonito né gente! 😳;positivo
sabia que o neymar não ia decepcionar e postou primeiro PRESIDENTE faz assim.;positivo
Gostei de um vídeo @YouTube  DRAFT 193? NEYMAR E FIRMINO MITARAM DEMAIS, FOI INCRÍVEL *MAIS TEVE MUITO;positivo
Gostei de um vídeo do @YouTube  Ricardo Araújo Pereira sobre Bicicleta de Cristiano Ronaldo 2018;positivo
"Tiffany &amp; Co. faz seleção de anéis inspirados no casamento real  ";positivo
Neymar de cabeça. ;positivo
Bruna marquezine e neymar é meta de relacionamento...q casal do caralho manoooo;positivo
"Gente acabei de ver a campanha de dia dos namorados da C&amp;A com o Neymar e a Bruna Marquezine e estou shok, só ficava lembrando da menininha q tinha a mãe morta no acidente de trânsito









Meu Deus Bruna Marquezine";positivo
@Argentina muito bem sucedida!!! Por favor, traga de volta a Copa do Mundo. #worldcup;positivo
100% APAIXONADA nesse trem da bruna e neymar;positivo
NEYMAR PEDÓFILO ;positivo
Obrigado copa ;positivo
"Gostei de um vídeo @YouTube  MESSI VS Cristiano RONALDO 2018 ● Masterpiece 2018 | Crazy Skills &amp; Goals";positivo
“A seleção e Neymar “ ;positivo
23 dias p copa boa noite;positivo
eu nem gosto de futebol mas estou escutando esse podcast  por causa da @tropiclarice;positivo
esse video do neymar e da bruna marquezine é sensacional;positivo
Neymar de voleio ;positivo
CRISTIANO RONALDO VAI PRO JOGO ;positivo
Gostei de um vídeo @YouTube  4 TOTS DA LA LIGA NO FIFA 18 PROFETIZANDO O CRISTIANO RONALDO - PACK OPENING;positivo
Cristiano Ronaldo propõem acordo ao fisco espanhol ;positivo
Fds o Ronaldo tem um pé bue pequeno ;positivo
Mãe de Cristiano Ronaldo lança livro em São Paulo  dia 22 ;positivo
cristiano ronaldo é mt o amor da minha vida;positivo
Gostava da seleção quando eles pulavam muro pra fugir da concentração. Melhor que essa Nutella que chega de helicóptero e fone de ouvido.;positivo
Andre Henning e o Ale Oliveira é pra ser os novos narradores do FIFA 19 top;positivo
Neymar de tabelinha ;positivo
Sou apaixonada pelo BruMar .. Neymar e Bruna são um casal sensacional 😍😍😍;positivo
Me engravida Neymar ;positivo
"ARGENTINA | Messi se apresenta à seleção argentina para a Copa 




 ";positivo
@santinaliato07 @NSE_Lobao @Gothiaecup Parabéns meninu linduuu 🌪🌪 @VirtualPRO_FIFA;positivo
"""Tchê Tchê"" o melhor que já vi em campo. Esse sim é seleção";positivo
#BBdebate muito legal a participação da mãe do Cristiano Ronaldo !;positivo
"vi a campanha pra c&amp;a com a bruna e o neymar e gente eu to mt triste";positivo
"essa campanha da c&amp;a com bruna marquezine e neymar ficou tão maravilhosa que deu até vontade de namorar";positivo
Expectativa pra essa copa tá gigante. Brasil precisa ganhar! Comemorar um título de copa do mundo deve ser fantástico;positivo
Gostei de um vídeo @YouTube  MAIORES FALHANÇOS DO ANO !!! | BAS DOST , CRISTIANO RONALDO;positivo
Queria uma camisa da seleção, coisa mais linda;positivo
O bom é que todo jogador de seleção começa na rua ;positivo
Essa seleção é minha maior paixão 💙💛;positivo
Gostei de um vídeo @YouTube  Brazilians Season ● Neymar ● Firmino ● Coutinho ● Gabriel Jesus ●;positivo
Neymar da marcha atrás ;positivo
"copa do mundo




eu e vc




casa da sogra




churrascao




jogo começa




bola pra la




bola pra ca




ESCANTEIO!!!!!




Neymar faz gol




A gente se beija comemorando";positivo
eu so queria ser esposa do dan reynolds ou cristiano ronaldo.;positivo
Gostei de um vídeo @YouTube  4 TOTS DA LA LIGA NO FIFA 18 PROFETIZANDO O CRISTIANO RONALDO - PACK OPENING;positivo
"CR7 é eleito atleta mais popular do mundo; Neymar fica em 4º









 ";positivo
Gostei de um vídeo @YouTube  JR VAI SER O NOVO NEYMAR ?? PES 2018 - MASTER LEAGUE #25;positivo
"@_olucassep ""A Bola de Ouro perdeu valor desde que decidiram entrega-la a Cristiano Ronaldo. Eu não concordo com a ideia de que o melhor do mundo é aquele que marca mais. Ao meu ver o melhor do mundo deve possuir muitas qualidades coletivas e individuais""









- Klopp";positivo
Quando a nostalgia de 4 anos atrás vem à tona! #WeAreOne #WorldCup 🆑💙💚💛 ;positivo
#BBbomdia O Xico Sá tá corretíssimo em relação ao Neymar!!tbm tenho a mesma opinião que ele!;positivo
Até cristiano Ronaldo tá em cleaveland;positivo
@ranieri_andre Romero é um Cristiano Ronaldo com grife! #VaiCorinthians #OdonoDoPuskasEparaguaio;positivo
Contratei Barco e Lautaro Martinez na minha carreira do FIFA. Os mlk tão voando levando o Milan rumo à Champions.;positivo
É obrigação o Franco Armani ser titular na Copa. Melhor goleiro argentino e melhor goleiro que joga no futebol sul americano. O cara é um monstro! Tomara que não agarre amanha contra o Flamengo;positivo
O trio de ataque da seleção brasileira é muito brabo, acho que é o melhor do mundo;positivo
Neymar na raça ;positivo
meu irmão ganhou o Neymar, Messi e Cristiano Ronaldo em um dia só, ele tá no céu;positivo
"Mãe de Cristiano Ronaldo confessa que, quando grávida, pensou em abortar




→  ";positivo
Neymar de barriga kkkkk ;positivo
Mãe de Cristiano Ronaldo lança livro em SP  ;positivo
Esses caras do @SelecaoSporTV falando que o Messi é o melhor do mundo, acho que não viram o Cristiano Ronaldo ganhando a bola de ouro ano passado. @andrizek baba ovo do Messi.;positivo
"Galo Campeão da Copa Libertadores da América de 2013! O documentário ""O Dia do Galo"" me engasga de emoção pela décima vez!";positivo
Gostei de um vídeo @YouTube  MELHOR FUTEBOL COM COPA DO MUNDO RÚSSIA 2018 + NARRAÇÃO BRASILEIRA E;positivo
Neymar o segurando marney ;positivo
Neymar realiza treino com bola no gramado da Granja Comary ;positivo
"Vi o vídeo da propaganda da c&amp;a do Neymar e da Marquezine e queria um amorzinho pra fazer aquela cena bahahahaha";positivo
@globoesportecom Fabio melhor goleiro do Brasil !!! Panelinha na seleçao muralha que e bom kkkkk;positivo
Cristiano Ronaldo é um Deus do futebol meu Deus 😻 cara gasta no campo fls;positivo
I liked a @YouTube video  CRISTIANO RONALDO PODE VOLTAR AO MANCHESTER UNITED!;positivo
Argentina se reforça para a Copa. ;positivo
Gostei de um vídeo @YouTube  DRAFT GRUPO C DA COPA DO MUNDO E O GOL MAIS BUGADO DO FIFA 18 - FIFANDO;positivo
Cristiano Ronaldo 'humilde', Messi 'calmo' e Neymar 'extravagante', diz mãe do português ;positivo
A Copa do Mundo é nosso 🎶🎵🎼;positivo
"Eu tirei:""É CAMPEÃO! Você sabe tudo sobre os uniformes da Seleção Brasileira nas Copas!"" (7 de 8!...  via @playbuzz";positivo
Ganhar a copa mater: concluído com MUITO sucesso;positivo
Gostei de um vídeo @YouTube  CRISTIANO RONALDO 5x MELHOR DO MUNDO | Paródia Counting Stars - OneRepublic;positivo
Esse Alisson goleiro da seleção, é meu sonho ♥️😍;positivo
Messi e Cristiano Ronaldo? Dinamarca x França é quem mais atrai brasileiros  ;positivo
114 anos da fundação da FIFA. Bom dia. ;positivo
Que comercial da porra esse da Bruna e do Neymar;positivo
Gostei de um vídeo @YouTube  DA SELEÇÃO DA CROÁCIA PARA COPA DA RUSSIA DE 2018;positivo
tô só o neymar hoje ;positivo
"#SelecaoSportv









Neymar vai agora para os vingadores. kk";positivo
O governo bancando os jogadores pra copa e a gente só tomando o beleza;positivo
o cristiano ronaldo vai-se reformar depois disto, chan o único tuga em que confio ;positivo
caralho muito meu sonho a figurinha autografada pelo neymar ;positivo
@ranner_ Suave ia te chamar p te destruir no fifa;neutro
Osmar Loss foi alçado aos profissionais do Corinthians em janeiro de 2017, logo depois de conquistar o segundo título da Copa São Paulo como treinador da equipe sub-20. Em quatro edições da Copinha, chegou a quatro finais e acumulou 31 vitórias em 34 partidas, com uma derrota.;neutro
FIFA com os Amigos Parte 2 :):  via @YouTube;neutro
@JEFF_FERREIRA @_Academia_ Aqui: ;neutro
quem votou em cristiano ronaldo favor se retirar;neutro
Agora vc entendeu pq ele é melhor que o Cristiano Ronaldo? ;neutro
Se quiser fazer o 2° jogo em casa das Semis na Copa do Nordeste, o @CearaSC precisa vencer o jogo de amanhã contra o CRB.;neutro
@globoesportecom A verdade é que, com raríssimas exceções a Seleção Brasileira virou um leilão! Quem pagar mais os caras levam!;neutro
"a cara dele falar que não curte os pagode do neymar pois é do rock and roll









pega o violao









e toca capital inicial - a sua maneira.mp4 ";neutro
"Não salva uma









Não salva FPF e demais estaduais




Não salva CBF




Não salva Conmebol




Não salva FIFA









e os clubes q deveriam mandar na porra toda, são omissos! ";neutro
"evoluir para alguma coisa de jeito




e.... seleção nacional tal como neste ano ";neutro
Que a fifa seja justa e deixa ele jogar a copa ;neutro
@Amanda_nunes_17 @blondzzzz Já passamos de fase, até dps da copa a gnt dura pelo menos kkkkk;neutro
Vejam a minha transmissão a partir da PlayStation 4! #PS4live (FIFA 18)  live at ;neutro
Especialista em pênaltis, Rogério Maia é o apoio de Taffarel na seleção.  ;neutro
@chokyedson @TheEnemyBR Será que no FIFA 19 vão contar a bosta do dia que o Caio teve seu dia de goleiro?;neutro
@edu_blatt É no fifa mesmo. Não sei se tenho cascalho pro milinkovic, mas se tiver é um baita craque;neutro
@NobregaaG é q fifa ou fort ?;neutro
#bolanavez @JCAcanalha @xicosa Boa noite. Grande Xico, por qual seleção você tem simpatia para esta Copa ? E você não acha que o Tite tá falando muuuuiiiitooo ?;neutro
Digamos que eu esteja SÓ PELA COPA;neutro
"#VoleiNoSporTV




#VoleiNoSporTV




Quando a Tiffany poderá jogar pela seleção ?";neutro
Jogador por jogador, estamos analisando no #DePlaca a seleção de Real Madrid x Liverpool! Liga no Esporte Interativo e ajuda a gente a montar esse timaço! ;neutro
Testemunha do caso Fifa diz que Globo pagou propina por direitos de TV ;neutro
SERRA DA NOGUEIRA, precisamos do CRISTIANO RONALDO - NOSSA SENHORA DA SERRA - DUO MOTOVLOG S01E15:  via;neutro
SELEÇÃO #6 🏆 Internacional e Palmeiras aparecem com três nomes cada na seleção da rodada. Quantos você escalou? Confira os destaques em ;neutro
Vai ter que remar muito, pra chegar perto do Cristiano Ronaldo de 2008.  (@iamb3naldo) ;neutro
@juhselestrine @futmemes_ KKKKKKKKKKKK nunca desista dos seus sonhos, 2022 tu pode tá na copa kkkkkkkk;neutro
"Consideramos 17 nomes certos: Alisson, Ederson, Marcelo, Miranda, Marquinhos, Thiago Silva, Casemiro, Fernandinho, Paulinho, Renato Augusto, Fred, Coutinho, Willian, Neymar, Douglas Costa, Jesus e Firmino.









#transamericafoz #pop #noar #radio #aovivo #WorldCup #WorldCup2018";neutro
@guisouzadias EA ANUNCIA MODO BATTLE ROYALE NO FIFA 19.;neutro
@neymarjr @ricocomvc Neymar vamos ganhar essa copa pra cima deles Segura que eu quero ver 🇧🇷⚽;neutro
"Os Capitães Hugo Lloris (França), Simon Kjaer (Dinamarca) e Mile Jedinak (Austrália), dos rivais do Peru no Grupo C da Rússia de 2018, enviou uma carta à FIFA pedindo que a entidade permitisse que Paolo Guerrero jogue a próxima Copa do Mundo. Por @FutNR




#Flavelados";neutro
"Será que o Geromel tá feliz de defender a #SeleçãoBrasileira na Copa do Mundo? 😁⚽️🇧🇷 #GigantesPorNatureza #WorldCup 









Foto: Lucas Figueiredo/CBF ";neutro
"Tite: Porraaa o cara saiu  pra comandar a seleção, sonho de todo técnico 









Carille: Safado, ta começando agora e prefere ir pra um time nada a ver, afundar a carreira por $$ mercenario espero q romarinho cague na cabeça do seu time.";neutro
Oi quer ser o meu neymar;neutro
SELEÇÃO BRASILEIRA É CAVAQUINHO N VIOLÃO ;neutro
@PietroCMA Era a partir de ontem. Mas a Conmebol interviu e conseguiu essa liberação pra amanhã na FIFA;neutro
Eu não curto essa fita de idolatrar famoso e pá mas aí quem eh o casal real perto de Neymar e Bruna ? ;neutro
"Liga das Américas




XBOX ONE - FIFA 2018









Primeira Fase




(Cassio Parisotto) U.N.A.M. 0 x 3 Banfield (Emerson)";neutro
Tá rolando um Armani Exchange na seleção argentina?;neutro
"BOLA ROLANDO!









Santa Cruz x ABC (ida: 0x1)









🏆 Copa do Nordeste - quartas (volta) ";neutro
QUEM JÁ JOGOU BOMBA PET LEMBRA FIFA 10;neutro
"Sabe a diferença entre Carille e Tite?




Mentalidade vencedora e ambição na carreira; Tite sempre treinou em alto nível para ser técnico da seleção, Carille abandona um grande clube do Brasil para treinar em uma liga amadora









O futebol vai te reservar um lugar inútil na história";neutro
Única copa possível ;neutro
"#BomDiaFOXTerca Se Salah ganhar a Champions e Neymar ganhar a copa quem seria o melhor do Mundo?




MANDA UM ABRAÇO PRA CIDADEDE GANDU BAHIA";neutro
#expedientefutebol o próxima copa vinicius junior vai arrebentar;neutro
#bomdiafoxterca Estou ligado de Coelho da Rocha Rj e a seleção tem que ter um plano B quando o Neymar não tiver condições de jogar!;neutro
"@liberope @SalinasDeportes E o @Flamengo como fica ? Só pra seleção? Foi na seleção que ele se dopou . 




Quem vai pagar os prejuízos do clube que paga seu salário? 




Se for pra liberar só pra seleção, torço que NÃO libere . FIFA é uma vergonha.";neutro
hj eu to só o Neymar ;neutro
Adeus? Miguel Trauco vai deixar o Flamengo depois da Copa do Mundo ;neutro
Gostei de um vídeo @YouTube  CHEGA AO FIFA PRO CLUBS (XBOX E PS4);neutro
@Tecnicaprates Ele tem muito dinheiro. Não de preocupem com Neymar;neutro
@rbaiglesias Kkkkkkkkk po ele as vezes joga com o R. Augusto de titular, e tô achando que ele vai colocar o Fagner de titular tbm.. Não tô falando que a seleção é fraca, mas não boto fé nenhuma;neutro
podia ter copa o ano inteiro todo ano ;neutro
se eu tivesse me inscrito pra eta faria a seleção essa semana;neutro
"Eu criei uma solicitação de troca para o meu PANINI DIGITAL STICKER ALBUM: Você oferece o Figurinhas 'Hugo Lloris'




Seu pedido Figurinhas 'FIFA Fair Play'  #PaniniStickerAlbum";neutro
@TanaAreaSportv não engolimos até agora o tayson na seleção 😡;neutro
Confira minha transmissão do meu PlayStation 4! #PS4live (FIFA 18)  live at  ;neutro
"@humbertobiasin O Mão de Alface do Romero já foi. Agora é focar no vudu do Higuaín!









";neutro
@evandersonn31 Sabe me dizer como atualizar o FIFA 17??;neutro
Gostei de um vídeo @YouTube  18 | 2018 FIFA World Cup Russia™️ Reveal Trailer ft. Cristiano Ronaldo;neutro
@meninomilgrau Tite larga mão dessa copa e volta pra casa;neutro
@edujfranco Que mane aula, hj tem seleção zeee;neutro
@rodrigol_fc As coins desse FIFA 18 será valida pro modo copa?? Eh @rodrigol_fc ?;neutro
@rafaeldiverio Eu sou do tempo em que se transmitia nas TVs os coletivos da seleção na Toca da Raposa;neutro
Quero ir ver a seleção no domingo 😭;neutro
Gostei de um vídeo @YouTube  R$ 1.000,00 PELA FIGURINHA DO CRISTIANO RONALDO!! ( rezende aceitou?? );neutro
so muitas figurinhas da copa não posso disser isso talvez querer roubar dinheiro e ate chega em casa mano para essa coisa ai!? ;neutro
"Lista dos 24 pré convocados de Carlos Queiroz para o Irã que irão passear na Rússia durante a Copa.









⚽️🔥🇮🇷🇮🇷🇮🇷 #Esquemao #WorldCup ";neutro
@leo10_g q jeito não, projeto churras com os parceiros pra ver a copa 🤙😂;neutro
"“Pode aparecer Seleção Brasileira ou o que for, eu só saio do Corinthians quando me mandarem embora.”









— Fábio Carille, em 20/07/2017. 









...









22/05/2018:









""Fábio Carille aceitou proposta do Al-Wehda"" ";neutro
"@adidasbrasil Qual o possibilidade de divulgação da nova camisa do São Paulo antes da copa?









10%   █▒▒▒▒▒▒▒▒▒









30%   ███▒▒▒▒▒▒▒









50%   █████▒▒▒▒▒









70%   ███████▒▒▒









100% ██████████";neutro
"""Faz queixa à FIFA""




""Difícil jogar contra 20""









😂😂😂😂 ";neutro
"meu sonho eh criarem uma pagina de shitposting so com memes do neymar cujo nome seria ""neymemes""";neutro
@fred_b12 @TiagoLeifert Castigo é escutá-lo no Fifa!;neutro
@realbosca @CuriosidadesEU @Curiosidades_PL Nunca terá o físico de cristiano ronaldo aos thirty five;neutro
"@tresportes Ei pessoal a seleção da Transamerica  já  está  escalado?




E o Gavião tá  dentro?";neutro
Confira minha transmissão do meu PlayStation 4! #PS4live (FIFA 18)  live at ;neutro
@DoentesPFutebol Cadê os pagodeiros dessa seleção????;neutro
"Já estamos na torcida verde e amarela! #Ituran #TamoJunto 🇧🇷🏆




Ansiosos? #Copa2018 #WorldCup ⚽ ";neutro
@Core__Core @davidonzitos Dou de graça: futebol (fifa, pés, etc.) n é jogo;neutro
Com quem fazias match? — No fifa? ;neutro
FIFA 18 PRO CLUBS - Barça E Sports 1 x 0 EC Canarinho - 2ª Rodada - Série A - IESA Brasil:  via @YouTube;neutro
Copa do Brasil, Pernambucano e Copa NE... 3 Mata Mata, 3 eliminações pro Santa Cruz. Caso consiga a classificação na Série C, como será o Mata Mata do acesso??;neutro
Renato Augusto agora vai fazer história na seleção;neutro
"Osmar Loss vai entrar número roubada ou vai ganhar na loteria. 




Pq depois da Copa tem mata mata da liberta e da copa do Brasil. Se ganha vai ter estátua, se perde vai sair pela porta dos fundos. Estou certo @benjaminback";neutro
@flaviogomes69 Divulgados grupos e regulamento da Copa Paulista de 2018  ;neutro
Quem é Cristiano Ronaldo?;neutro
gurizada seguinte vamo juntar a galera que nao tem sogra e ver os jogos da copa td empernado por cima do outro tapado até o nariz e tomando vinho;neutro
@gama_ito Vem jogar fifa;neutro
é chegada a hora do dia que o negro só quer ouvir taeko ohnuki - sunshower (1977) e jogar fifa;neutro
"Se a Seleção @CBF_Futebol for Hexa, o Taison vai ser melhor que o @TeamMessi, o saudoso Wianey Carlet da @GauchaZH e @saladeredacao vai mostrar que no fim tinha razão e os humilhados serão exaltados.




#Hexa #Russia2018 #WorldCup




#WianeyCarlet #RádioGaúcha




";neutro
Três Leoas são convocadas para a Seleção Brasileira Sub-20! Saiba mais:  #AvanteLeoas 🦁🇧🇷 ;neutro
O Éder merecia ir ao Mundial. #Russia2018 #WorldCup;neutro
